Date,ticker,Open,High,Low,Close,Volume,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D,Close_t+1,Close_t+7,Close_t+30,Close_t+90
2017-08-13,BCH,316.2860107422,317.4729919434,298.0530090332,298.0530090332,120722000.0,-6.003952865134899,332.05520401001,461.2925273175084,202.8178807025116,46.75367542845347,-24.40028708047913,-25.265120369359284,0.8648332888801527,17.460978868581535,20.412481382560618,297.6780090332,712.8729858398,510.4060058594,1340.4499511719
2017-08-14,BCH,296.0979919434,327.3900146484,293.4970092773,297.6780090332,174968000.0,-0.125816545592472,326.59425430298,451.67941640242327,201.5090922035368,50.23570086173645,-23.848610216985605,-24.981818338884548,1.1332081218989425,17.393527246100607,18.579955981121284,297.8640136719,599.6350097656,503.6050109863,1388.8599853516
2017-08-15,BCH,298.1849975586,306.5209960938,292.8770141602,297.8640136719,133924000.0,0.0624851796422909,323.1966545105,447.4850469906381,198.90826203036195,43.12093071271919,-23.12976774344645,-24.611408219796928,1.4816404763504778,17.426984085218727,17.427163399966958,300.2099914551,690.8829956055,367.0409851074,1353.9899902344
2017-08-16,BCH,297.9700012207,307.6159973145,290.2070007324,300.2099914551,106436000.0,0.7876002724465092,318.93320388794,440.03505472181394,197.83135305406608,35.53004791220484,-22.11584144963831,-24.112294865765207,1.9964534161268968,31.17571862980413,21.99874332037449,460.5299987793,669.4000244141,424.0209960938,1273.5300292969
2017-08-17,BCH,301.0209960938,460.5299987793,293.0960083008,460.5299987793,744604992.0,53.402622126978,321.65740432739506,453.026283337226,190.2885253175641,58.06055950542577,-8.280361957691298,-20.945908284150427,12.665546326459127,99.99999999961472,49.53423423821253,690.2399902344,628.1090087891,440.2189941406,1212.4000244141
2017-08-18,BCH,458.6700134277,764.0739746094,458.6700134277,690.2399902344,3087490048.0,49.879484955155775,336.93075332642,546.782081851579,127.07942480126091,82.78833555898991,20.978208039057904,-12.561085019508765,33.53929305856667,86.8878508657549,72.68785649839126,754.5579833984,641.0549926758,419.8640136719,900.7760009766
2017-08-19,BCH,697.0440063477,1091.9699707031,625.1610107422,754.5579833984,3196229888.0,9.318207300935732,357.37560195923004,638.4093907457504,76.34181317270969,86.50245588061395,48.79330127421974,-0.290207760763062,49.0835090349828,62.02560409533083,82.97115165356682,712.8729858398,625.3209838867,479.316986084,1185.4799804688
2017-08-20,BCH,772.4180297852,858.9609985352,683.9409790039,712.8729858398,1494019968.0,-5.524426018376738,378.29620132446,699.0918134661682,57.50058918275181,81.7238021485819,66.70440527117654,13.10871484562486,53.59569042555168,56.33599593914161,68.41648363340911,599.6350097656,620.8959960938,527.875,1254.5300292969
2017-08-21,BCH,723.7009887695,756.5900268555,573.4730224609,599.6350097656,1123399936.0,-15.8847337917848,389.27745132446,725.0084970663702,53.54640558254982,67.71832736239654,70.9439284848541,24.675757573470708,46.26817091138339,39.76013807699102,52.70724603715448,690.8829956055,596.1770019531,476.050994873,1172.0500488281
2017-08-22,BCH,596.1939697266,734.8800048828,570.2700195313,690.8829956055,1393260032.0,15.21725455549523,401.18875045776,762.329981375216,40.047519540304,70.18817329527698,80.73605604422477,35.88781726762152,44.848238776603246,50.92482574668281,49.00698658760515,669.4000244141,552.9270019531,416.2640075684,1236.0100097656
2017-08-23,BCH,690.9600219727,715.6719970703,651.3170166016,669.4000244141,501983008.0,-3.109494853404516,416.456351470945,796.3192230728433,36.59347986904663,71.87825584386111,85.77414054932689,45.86508192396259,39.909058625364295,48.296267303871815,46.327077042515214,628.1090087891,575.2069702148,415.0929870605,1176.9699707031
2017-08-24,BCH,670.0280151367,697.3220214844,617.3109741211,628.1090087891,407176992.0,-6.168361834336711,436.2095016479501,817.00059210461,55.41841119129009,70.74732938056702,85.45000447868813,53.782066434907705,31.667938043780424,43.22011845782404,47.48040383612622,641.0549926758,588.1729736328,428.5029907227,1303.3100585938
2017-08-25,BCH,627.0629882813,665.4149780273,624.2990112305,641.0549926758,348632000.0,2.061104633996247,457.60490112305,833.6811374615423,81.52866478455758,69.32531195056896,85.25499055130109,60.07665125818639,25.178339293114703,43.75956549300151,45.091983751565785,625.3209838867,622.1680297852,421.0299987793,1683.8100585938
2017-08-26,BCH,641.882019043,646.9320068359,622.3610229492,625.3209838867,193414000.0,-2.454392987944043,477.8381500244151,843.6406742702088,112.03562577862137,68.93495508132777,82.87550041360475,64.63642108927007,18.23907932433468,41.797139018047766,42.92560765629111,620.8959960938,575.9019775391,445.7990112305,1648.5100097656
2017-08-27,BCH,625.8920288086,654.8720092773,589.6350097656,620.8959960938,402718016.0,-0.7076346239648479,492.89850006104,856.0782210847733,129.71877903730666,70.19523379547407,79.71378688733091,67.65189424888224,12.061892638448668,41.24523178877573,42.26731209994167,596.1770019531,607.4329833984,441.8299865723,1571.2700195313
2017-08-28,BCH,619.6979980469,626.8779907227,595.5219726563,596.1770019531,216272992.0,-3.981181115068056,505.4329498291049,864.4717303535037,146.39416930470617,68.1205240860099,74.3563561089428,68.99278662089435,5.363569488048455,38.16215174311429,40.40150751664593,552.9270019531,517.242980957,457.3110046387,1735.6600341797
2017-08-29,BCH,596.1300048828,599.3029785156,528.3150024414,552.9270019531,370016992.0,-7.254556928279898,517.884750366215,864.553891978153,171.215608754277,64.71438760297832,65.861430500702,68.36651539685589,-2.505084896153889,32.76778936672185,37.39172429953729,575.2069702148,541.7130126953,447.8059997559,1622.5699462891
2017-08-30,BCH,549.3159790039,604.6870117188,535.916015625,575.2069702148,443856000.0,4.029459256466161,532.84744873047,860.8814055469429,204.81349191399704,65.50769447240953,60.23262379716516,66.73973707691775,-6.507113279752588,35.31357575671997,35.414505622185374,588.1729736328,638.1779785156,436.7749938965,1546.1800537109
2017-08-31,BCH,576.2509765625,603.6909790039,572.1389770508,588.1729736328,298144000.0,2.254145740472868,545.843997192385,860.0511482157457,231.63684616902435,58.63277455891259,56.17050344685947,64.6258903509061,-8.455386904046634,20.44891345991031,29.51009286111737,622.1680297852,652.8549804688,432.6260070801,1359.7099609375
2017-09-01,BCH,588.3980102539,645.5239868164,586.7310180664,622.1680297852,393839008.0,5.779771882824281,561.097848510745,857.6723129409017,264.5233840805883,43.73852807343625,55.05966715667637,62.71264571206016,-7.65297855538379,16.650793948126505,24.13776105491893,575.9019775391,583.0980224609,415.1520080566,1389.7800292969
2017-09-02,BCH,621.9630126953,642.0490112305,560.583984375,575.9019775391,350478016.0,-7.436263200806559,574.99029693604,844.4769565873867,305.5036372846932,33.00217253413675,49.87115401901861,60.14434737345185,-10.273193354433246,14.392121985368387,17.163943131135067,607.4329833984,547.4710083008,421.1860046387,1462.6800537109
2017-09-03,BCH,578.2659912109,617.4080200195,563.5919799805,607.4329833984,344862016.0,5.475064696606147,590.4780456543001,826.3694343074958,354.5866570011044,39.77049582103105,47.75304129858682,57.66608615847885,-9.913044859892024,34.65906143684393,21.900659123446275,517.242980957,537.0670166016,404.1770019531,1434.9799804688
2017-09-04,BCH,608.2609863281,608.2609863281,500.7550048828,517.242980957,328956992.0,-14.847728869910028,601.4469940185551,797.001049443458,405.8929385936521,41.63233735761234,38.354713003224106,53.803811527427904,-15.449098524203798,7.042381665405048,18.697855029205787,541.7130126953,537.8099975586,358.4469909668,1559.9300537109
2017-09-05,BCH,514.9039916992,550.9459838867,458.7789916992,541.7130126953,338977984.0,4.730858153555939,613.522145080565,752.3555000635905,474.6887900975395,32.473110505634,32.50628495602973,49.54430621314828,-17.038021257118544,32.283487390391635,24.661643497546876,638.1779785156,510.4060058594,355.75,1576.9200439453
2017-09-06,BCH,541.2819824219,642.6900024414,539.9639892578,638.1779785156,693240000.0,17.8073931324517,622.40454406738,741.3279605765747,503.4811275581853,46.88108945352109,35.24895216447942,46.6852354034145,-11.436283238935085,75.20613240185249,38.17733381921639,652.8549804688,503.6050109863,363.0140075684,1501.8499755859
2017-09-07,BCH,636.8460083008,707.9810180664,603.5009765625,652.8549804688,1082380032.0,2.299828957955996,620.5352935791,736.0969878290745,504.97359932912553,52.61080791044935,38.16688301449472,44.98156492563054,-6.814681911135828,77.87897698827283,61.78953226017232,583.0980224609,367.0409851074,360.7820129395,1430.0999755859
2017-09-08,BCH,654.3729858398,687.3040161133,557.5050048828,583.0980224609,809763008.0,-10.684908608311328,611.962295532225,709.7304870738665,514.1941039905835,44.53983077599498,34.453403320691336,42.8759326046427,-8.422529283951363,49.88684585494367,67.657318415023,547.4710083008,424.0209960938,342.2120056152,1330.9300537109
2017-09-09,BCH,584.7280273438,586.1849975586,539.1500244141,547.4710083008,234578000.0,-6.109952836015486,603.692196655275,693.1486954265939,514.235697883956,42.930673383291605,28.309309515672908,39.96260798684874,-11.65329847117583,35.590407467456195,54.45207677022423,537.0670166016,440.2189941406,314.1610107422,1464.1300048828
2017-09-10,BCH,546.4749755859,546.7520141602,484.091003418,537.0670166016,289508000.0,-1.900373086693874,600.5637969970751,694.8627903860292,506.264803608121,42.46950912497626,22.34299953840673,36.43868629716034,-14.095686758753608,31.415484875202505,38.96424606586745,537.8099975586,419.8640136719,321.5899963379,1410.0600585938
